Actual,Predicted
342,983.1352052688088
34,560.2017369570491
1060,1074.353237907337
405,499.07368422851874
590,759.6354905937675
951,1073.1243083869265
267,656.6213115528736
34,429.27746814829624
1342,1181.5762780565453
517,560.877033683623
896,983.0741975341969
550,640.496062301198
1300,1096.1965707280158
34,334.59600518933473
34,364.26514317184643
105,642.9050536954202
1494,1072.399424208973
931,941.9596003289511
1052,1063.6394304981661
1561,834.2998545902249
1030,1017.6083826225187
34,613.5787236590138
514,738.3976561464144
1575,890.6544772805566
440,960.4467355142061
868,1046.1474971061734
1168,1059.7451100674539
105,685.3633544430013
1310,847.1125688623439
774,965.2370572162358
681,893.3350399623272
614,578.1732385029861
985,1078.363268388708
1198,1153.298038177204
1811,983.0370332563843
408,536.6664668424496
1007,935.9593297440957
927,1003.1622812734486
960,1031.7017329825273
367,584.1564368386275
47,412.51952941590304
1705,912.9233646593289
590,650.2846156498754
1453,1133.2028868816462
631,505.33539332209443
575,708.1769378197591
1361,1094.7261813858065
1284,1118.0845847379744
928,1017.7297541262733
1382,1065.9012196361791
316,588.1154044380226
1375,1150.5096240507387
976,1151.8151805009632
1582,1096.5510031008862
1501,1018.6852477611742
105,719.2915021567129
517,491.0279683890809
45,690.5872896762969
1409,1003.4931286521328
649,1025.3542383888903
916,1091.9596813531982
166,818.5581730223774
495,1029.2465437906194
763,863.0717480572715
908,1027.3830933903448
847,805.5069886659107
105,612.60532385486
1453,1207.0645544222027
808,993.7174593103535
1121,1015.2024750864861
614,559.3970647740655
1118,1068.658312679127
1453,1175.7969260761486
1304,790.4688764076152
585,815.5327610872857
283,817.5772334708513
70,381.23977244987947
154,803.0253734582029
88,676.7236144595664
1690,1350.4524974161777
316,615.1891182731113
1132,1058.886876608257
7,943.8675046540428
837,965.2370572162358
834,989.3667783297748
567,673.3331375546998
1356,851.0770774729457
1756,999.8469950725189
14,1025.3050512754555
1303,1173.2917501357822
698,979.8292948322935
885,1035.297096811625
138,903.9306333039818
931,1007.7012225308807
1176,666.7922031058135
1733,1216.8108621556128
913,1007.6231215295468
903,1033.6048446688576
695,764.1441553414328
1760,970.4642241113621
955,1038.7311656550241
757,607.4209990594074
1018,1039.1682366221723
368,720.671179034633
1356,899.7612591176097
807,713.2521795925563
446,560.877033683623
956,993.6358969994665
982,1017.8332099005318
268,944.9136259683698
1118,1064.0176935605646
592,902.8387804850396
878,945.151531612751
485,1102.4197886051231
841,845.3552754447041
141,739.3242966443208
1009,1101.938694539308
138,854.216811925261
1645,958.7765794441299
550,716.9832135898894
1557,1008.6498161521326
831,766.9045946173403
1735,1116.0499798726157
1453,1139.9352987908997
1759,743.454361935417
1365,1207.222467043496
1690,1340.102315229391
562,767.2100888128252
694,641.9009068409508
361,617.6705966506519
47,358.10276662098585
34,637.2516236633786
500,576.1274737638429
134,911.926186087978
1299,810.246859553771
868,1043.6846242221106
1394,1065.8822996738552
1689,754.547390355252
47,356.50173020917117
991,1061.074257562457
1786,824.8112972576143
1733,1054.3517159755881
913,1017.8332099005318
851,1001.2704793373382
34,372.93824700504297
50,923.8537623238839
935,1088.0721913417524
909,1043.9295633739537
585,459.7484908793794
1495,1152.1851089260335
1429,1175.362384178148
1663,1199.9209805581775
1115,1177.7807081533695
182,917.5748527167055
524,721.3696131507554
1739,936.7272107793037
47,322.8808199173998
1830,1094.333993960022
878,942.2519322506251
982,1018.702746890018
1830,1140.3642315671866
105,739.5059407749952
1453,1207.028492173552
1590,1110.6013401303817
1415,806.6999115673193
1163,1142.6436355010208
1240,794.1557679482621
1798,1423.8731433548248
360,755.844032083184
903,978.9327623372225
916,1156.2590454638914
774,948.4433155459183
738,647.5523344552389
1219,1053.7472351067936
1555,1135.2028885527436
1665,1263.6838265057563
606,645.5549250206831
1404,1056.4567565964476
833,877.2105757009568
1757,921.0308693474253
1696,1000.6137863176257
1215,1052.9656737357323
960,1046.6847911978787
542,635.7159372394847
917,1005.0012658985854
987,1157.112475231858
919,1059.432020522233
311,948.5966014106457
1048,1144.6356206232633
1792,1364.0890791545773
1830,1138.2507731389462
1066,1161.065373376499
209,651.7984733098455
1658,1467.669276911791
34,621.1233389696812
960,1050.894607671135
906,964.4721268627837
669,625.7400631653747
277,915.043186334348
123,568.3593117593114
1250,1128.937469722845
483,1001.1123534119528
436,459.95617582977036
1494,979.8419197653473
1792,1360.452829154577
822,985.6164421714798
840,857.9661784138228
1151,1091.9596813531982
1404,1004.0709544030325
105,583.5746220776767
1068,1068.8300107487723
1342,1172.6699903112597
542,711.5604181295199
1451,1088.164834171695
1074,1058.1735103602261
1394,1072.5201339310834
219,697.8617217602384
906,941.4083466938698
1832,915.6397793372764
845,987.939220491777
1097,1067.8418110497178
289,756.4866688766971
1198,1154.2128988903598
1404,1019.6797385028867
1062,1067.2316613759829
785,989.3982204074357
936,842.293924682067
57,717.8518687228996
861,1032.5683941411828
70,342.1610125189228
971,1086.932924948917
47,375.9848575338044
1757,961.5969763835691
904,1011.502280879152
868,1008.492658519033
277,915.3871794251925
1845,827.208237533286
138,775.7165681962559
1397,1160.9314396837844
436,534.6647500936293
1394,1072.5201339310834
1685,873.2347469223724
260,1014.1227917528596
991,1062.119300703422
172,774.3814189088105
577,989.3057883626643
1006,1007.9756626005587
1110,1064.9135928008054
806,992.1179582137206
991,1076.5814561390425
1158,1069.9097484116257
34,522.1705474870841
1215,1067.2316613759829
1799,783.3485221586456
938,1078.363268388708
860,1027.2134427751805
1645,1202.2518063531402
1106,964.9230298714465
851,988.1798880525805
991,1056.3560882296322
1188,682.6685899059323
1033,1101.938694539308
877,1024.8983822770454
984,951.8199088220472
1002,1062.550771315423
927,1003.1622812734486
542,591.5335403788688
1028,1076.7998739207774
702,600.9886814221796
715,750.168991293321
781,980.3626223678316
1018,1058.552425703422
1169,1165.5919082887904
1453,1201.953002005278
1491,1087.801150200177
28,753.7555308402973
1832,828.40526515041
287,856.839743802975
904,1011.502280879152
1447,1192.8666302635838
1181,1014.7043428181969
1385,1185.7202638311524
807,767.0129544133557
506,1081.2560723718943
1009,1089.4650079102546
865,1031.252770251936
1366,1153.9933886755891
324,665.9130297353992
1068,1176.035513656323
1453,1207.0645544222027
916,1157.4781010493807
1830,969.5564989719647
946,1012.0279903425569
3,605.1612182819209
1819,1306.360792582388
708,976.6485753295696
806,986.9678864990115
105,823.5972678008657
244,663.5342109883167
942,1045.4530297248302
296,791.2640278756467
439,609.6909586522488
1845,902.7848208210426
1533,1044.057242935469
1021,1189.6753029438892
1328,1191.5586249763664
1856,739.1104126522682
47,358.28827025931525
1699,1351.187921712018
1202,1217.1596985396523
1391,842.6358353207539
47,415.5370253508624
146,887.3752380071752
1033,1155.5390542897153
806,998.5036513266309
300,640.0651071465476
105,738.8550488339258
695,728.1299326889272
1331,1097.394236356156
408,497.39146384070494
845,1003.1478602897192
197,705.5271125214864
1081,1016.183761773155
1526,894.1944657597894
609,921.2009528630556
1658,1409.605022234722
487,679.9546690720055
443,911.926186087978
909,1044.7981354040455
956,1025.574733225469
1309,1170.639338063627
906,964.4721268627837
1560,1007.2531737420612
1785,711.0155364654106
1636,1005.6183316305901
1118,1038.6037565952527
474,620.0177304255894
781,980.760239089874
1670,821.6068416669623
246,853.8787422091057
1203,1183.5738767086596
87,790.201219703268
1131,1173.6419453699623
1275,1074.252768856028
1453,1128.4490907685388
296,727.3736447856896
1439,1162.8744498244316
1479,1070.7059079416128
1445,992.2071546174956
44,1160.4504788385652
961,1005.3386911073203
157,689.6002170720935
1508,1059.3873785880344
900,949.0384459120992
1642,859.9722357913654
1387,1197.2229114667387
1048,1161.3968006141286
535,1008.2702424292173
1491,999.0307013517327
547,1051.5831291606673
1453,1208.4428411651259
1271,1100.906318589193
1739,1194.3581898530467
596,1090.2471450847493
900,948.2388502292438
105,707.4408380646015
34,488.2798860438152
590,652.1623521670612
1447,1189.9164020843484
1302,698.7390026451124
1319,1135.7954113994006
138,778.379317885084
669,833.3411401794785
524,741.2096454611689
991,1062.119300703422
614,558.2996649445683
913,1047.4272784750374
1495,1129.0827860646957
1688,757.3639403192994
1356,895.7414571683944
906,943.0003683783818
268,954.2444178589316
770,1104.808869305324
229,764.850409482497
316,520.7531388750183
3,673.3610162008149
1453,1130.6782230161
1201,982.9265865936156
476,698.8728555927318
1503,957.929758451929
1559,1018.8061860552078
1189,1169.8357301811839
1127,1006.6100280864364
575,517.6441232799974
868,1059.0550224028866
1445,1017.1179113372347
630,672.9910732247674
1188,701.8057012332059
878,928.8990018983943
1244,1009.9647197757556
1017,1098.2409764354163
1507,1083.604591786128
434,1039.4337162895963
851,988.58873549927
1151,1161.7017403187185
1018,1039.1682366221723
1690,1357.7778291545771
868,1029.3898253797854
1049,1071.6710501481393
1453,1197.3185162382
334,686.5692050584013
1724,1168.0721066655096
1491,841.3528119665735
290,1013.6939572021931
590,727.5552039699735
1768,1382.679343645236
1545,909.2988704904499
1411,976.5997591831339
542,677.1834689553173
1009,1101.938694539308
228,885.2984728668223
320,625.0748198547344
1498,1036.0480531941942
647,790.1837295141572
1453,1200.9044781127893
1372,963.9790196646048
922,1097.1386192391387
647,657.9430540385797
851,994.5528312473803
149,381.25676755186925
1568,1290.58579124485
851,997.996038899585
1152,1140.4360477722055
1149,1002.2229403299855
535,933.8665556719083
1151,1058.4825531329561
971,932.6877942035208
1656,744.4234956139276
1685,765.2516673618808
542,804.491186851106
382,505.33539332209443
845,995.1112777331768
1046,1134.315210577078
1748,1113.35386373897
882,1022.0132669448504
204,909.1161393114181
1203,1073.0638569026185
1132,1018.201790305039
291,680.3584508954265
34,747.0568234884101
1777,755.3110174948227
1104,1006.3314994367726
1479,1011.182394092897
591,725.0805010793196
1439,1175.1833497527564
885,1029.8033401253845
1207,1126.5215865604937
27,849.9533325883517
845,994.435089841898
111,923.9503253461309
551,527.6293867718425
808,997.2714994385259
47,589.7038622555734
913,1039.5055121519745
562,626.8822516379784
1006,1006.5661018039169
913,1098.0996709957933
496,704.7593769338895
854,992.0388998071668
832,933.538726749491
1108,995.9154798173897
927,1002.421328871837
901,947.8425135787983
562,740.6180102910814
856,859.4083342348443
1527,849.3677763156926
1567,1118.1245605156137
852,1038.7311656550241
1586,1094.3215653778682
562,712.8226485767462
1196,811.7868605124198
105,508.21285245487314
262,850.1507204767044
636,751.1261145563685
847,765.3291540152152
1623,1156.212395355723
1670,752.9733799092621
1009,1101.938694539308
361,523.1831005288024
1691,1046.3843142978671
1132,1034.6926333997324
885,1050.3455765161198
845,987.939220491777
1202,981.525056056844
1067,1139.2913379960241
913,1095.7050141608527
1248,1100.8854792384782
471,851.4147942997338
1371,1088.6321057724715
524,775.4586668606601
542,596.8499966631767
436,443.98469384827973
911,1029.1118356323232
1163,1072.9995295732856
1064,874.504596473602
317,679.8001667651813
1066,1152.4026108811067
382,486.7322214352285
1266,830.1048169288234
1135,1030.7700203987254
487,686.1374688419911
550,595.4775701142372
956,1029.2821093769
312,1104.4083535901048
708,959.8918623931011
138,855.4856355560795
851,993.3403323786039
495,1015.3763511388823
966,1026.620977138791
325,1164.396545664061
1066,1152.1506061537336
344,642.5608764495946
339,768.1368534028694
667,1005.6209824779518
589,1078.8364105589565
936,887.9069022097278
585,465.0277905017763
1551,801.7353036141367
1322,1012.8198950788154
1832,784.160397181513
1491,968.2140320639738
1328,1129.0827860646957
1255,1043.8919637569502
1361,1108.1501357216557
1453,1139.4241094183299
603,640.9088581440128
862,964.6775418957062
1415,951.881252788158
483,1014.6293192162725
646,694.5803697913518
562,829.4605641801188
933,1147.3622145028055
97,685.1338078713599
597,842.3369698999091
555,513.1046151738102
1855,924.7860713481663
447,762.404434850107
47,533.8593873790852
15,1136.2286563112648
1127,1020.0936235028173
866,982.1728017549929
723,611.4330817379916
840,754.521251052398
1785,603.8941479888977
1591,1055.5278725477892
913,1039.5055121519745
1091,1082.1978179656946
105,835.8128742203827
1655,1010.5409614155353
668,649.6323882683566
1074,1049.4550394396415
1453,1204.800106846306
1001,1071.8518076580692
1468,936.2791939269479
590,683.9707757196798
1178,1056.0781593364532
781,994.7520757695373
34,619.7217170886044
1739,1164.909723155368
1225,1156.0736584943304
888,973.9693453960082
1035,1014.4573549268364
418,934.1876429883995
272,721.0061431269522
497,883.4466367316829
1394,1065.2388667536936
714,650.5295553926975
1453,1201.953002005278
1785,999.2415324924502
197,639.4688953067381
905,931.1255633849272
825,616.2187898061551
105,648.7488117242763
105,493.23525952088426
882,1016.0462373665137
1246,1122.664429148163
316,545.8846584156703
585,587.6894044138774
61,666.9213222352519
585,606.136715921041
1234,1134.945754171196
608,952.873252389014
1371,1113.9505455867566
931,1009.3116535545543
1356,992.8169426376716
1174,1074.5342599454407
603,725.7726613485717
151,703.4746316098895
882,958.9206509859205
34,594.4451007076229
629,698.8997816525562
1832,743.8872667354077
604,787.1934173504387
878,938.4639094767856
607,1005.0091549883326
1284,1158.6431199404165
607,974.2220872307556
105,690.0328044939793
584,759.8665397213916
419,784.3852669652847
442,636.6805164235578
1163,1123.400437522032
877,1022.8613249227438
542,688.7688804434491
414,581.5106326610945
274,742.2675875282366
495,1050.7219163069208
1091,1064.0013027963687
575,542.7713937517962
590,716.4174790913708
61,593.5784333853082
845,1001.6352987968191
1006,1008.3893361716981
1009,1062.5538732294697
361,504.5649637155722
193,698.4476344540874
1539,1130.6782230161
332,980.48380398492
34,426.9920505863528
285,638.8683529914039
105,695.6483501931112
1354,1164.0098491930303
917,1003.3141347744298
913,1017.8332099005318
1202,1107.7756952115392
81,964.8736864715927
1745,733.9044040364179
868,1007.6231215295468
1739,1163.5970882737988
1325,1112.4928866288099
34,348.685588249798
34,630.6945963694518
1411,1099.025220868166
1091,1058.2544810867748
383,635.7675216035447
1443,1137.9742929675797
937,1039.6195367906255
24,792.140488617156
1730,1119.42207776895
1658,1335.77266982351
1526,1087.801150200177
636,663.7028054898067
1328,1129.6860836762512
1009,1100.8132617838135
562,769.3026568986514
387,933.2462361688799
555,521.1771373474984
1064,891.6069703958185
1680,785.9507163283151
511,621.1133307300737
1006,1000.646797726661
154,921.5743012251635
1830,1139.9645515203613
575,650.4049689515884
781,964.6121594511934
1642,895.5406217194849
1390,1034.0149871260667
944,1058.21183885918
274,682.8244815177167
105,568.3684319980185
1374,1034.6016327930295
393,690.0463004570126
1006,995.5248126473215
669,576.2873925646323
1582,1133.8185469935636
1754,1162.4927530948685
85,718.1268561639928
1229,1089.8372066739832
403,634.5522899549991
37,758.7830750542157
465,775.7038401922003
1176,724.5487385312933
76,725.6296826463117
316,493.3136464359405
571,880.0432492324005
1006,1008.5687795938092
1072,1009.3116535545543
614,626.2122547130053
379,651.2049678867919
973,970.6536079926403
662,816.135162774821
777,659.0979260198527
3,765.4803613872962
257,595.4125010788446
294,627.4142791423161
452,861.727820153396
837,964.4961048146242
451,492.4787929021477
1006,1004.2682864491273
685,684.1988406613432
1006,1008.5687795938092
1760,842.4842716155149
962,842.293924682067
1594,976.9595784874317
1394,1133.6329058451588
960,1044.67765007825
596,1090.5161131810366
1294,1160.5531757694991
638,771.438196029371
900,941.1400088415331
34,373.46832357521606
211,657.3693579161272
877,1024.8983822770454
1313,1150.6513812965175
913,1098.0996709957933
1223,1153.9586574556843
1564,847.0866093640964
1374,981.8827090553308
361,540.6734918440546
882,1022.0132669448504
1443,1191.3253021933972
105,599.7773715003428
1768,1368.0414443369093
1760,979.0289789291769
508,758.9779909875011
405,681.4802969452389
916,1161.065373376499
382,486.7322214352285
1080,1080.6953603322152
87,785.9061548764171
1685,696.2656220281518
1549,858.0990852384713
1314,1127.0736777563293
1052,1054.099035216248
1453,1077.0370889166534
299,803.5434309825758
1029,1092.2530885092172
1535,1044.4110541905093
405,651.2526709694087
34,316.10843081905006
976,1149.6276958166231
1453,1093.8223004304443
826,909.6906492883073
916,1091.9596813531982
298,616.1594381926556
259,802.9041444630612
1453,1126.3921464522468
585,656.2051817725779
1183,994.2972494770355
1785,746.6086260953557
976,1123.488202078988
1685,825.2482988609129
34,651.1414720375286
1081,1031.4364950035376
1361,1113.1596621333133
1058,1110.2908931006825
1447,1181.4207736392739
938,1046.1474971061734
614,583.1927806754737
669,793.0576945811171
1828,864.7603632024947
633,1010.956012317853
451,489.9011865807487
806,997.4124568821866
575,570.7073495672529
170,581.7628311452527
1500,1043.5823541430066
1387,1195.1601677086092
863,997.8362403475622
1387,1182.1250894802201
1453,1208.4428411651259
614,631.0251218291502
34,549.0582602582639
960,1033.117425296198
1106,995.7738547154435
393,665.623688951958
601,732.4286329966379
34,346.37837181298414
484,661.2280738654284
1316,1109.440205568285
806,999.6920397001097
1028,1076.7998739207774
567,703.0729207406396
1035,1017.1620289944387
316,696.7670195114611
1494,988.8813671337682
743,983.8695934702936
508,791.7650857935338
53,778.2185899374517
1439,1175.1833497527564
64,823.6223288665334
228,772.8584289908745
694,580.9983430797465
1824,1007.2531737420612
234,606.3929408623616
462,762.6972053906425
1063,808.929262936767
1084,1155.8908501069432
339,783.7687840748592
414,556.0975330459265
639,929.6519959149364
1510,1089.5441953734264
611,736.3805593535133
900,935.9593297440957
227,617.3507172165891
1035,1014.7633233646903
898,975.9422056147789
960,1038.0336619983254
967,978.1740377223765
417,795.23815809659
1582,1214.6029174745393
316,534.7052603688487
913,1059.432020522233
654,696.4721881143967
1611,957.8757840511416
614,699.0582672870576
1169,1170.1546641999398
900,936.7956701508807
1761,1305.7953508370354
984,984.9346858168731
1487,1151.7177686392458
1491,1105.5904603575423
542,844.3522695699711
596,1127.283760581474
918,1014.4573549268364
1113,1141.822565608404
34,572.7410346890417
360,676.4591512533351
1237,1063.4124984614584
1091,1044.4428591266485
687,722.2242115901754
1582,1139.4241094183299
1465,1017.9213354185717
105,619.926115521599
1081,1014.4048716765367
1711,958.0152646222903
436,472.6734581555204
34,350.3221264460457
970,1059.3901030465047
1092,758.8921621032783
1814,844.3730253589835
1453,1207.604668835568
405,440.05604378402035
1281,1160.9314396837844
980,989.0847010709927
614,630.7400673408597
877,1026.494545261727
1487,1165.0882231285314
590,780.7435549048365
201,487.95521608742484
845,994.3298091674908
1645,1129.9336751463422
170,762.6264650121058
1643,701.7963837603276
709,727.5545982419343
316,525.4656705729502
84,773.9014235061678
197,689.9933676858664
452,854.7991886618065
878,931.1255633849272
34,339.70861657297786
517,502.93768077447015
1464,1027.7264271682136
426,621.4658982674632
844,978.5839173395522
315,831.4065972046175
85,729.934604931429
1074,1049.4550394396415
785,996.2421231758998
471,833.2837083105426
47,405.8058780040238
1229,1107.839774276689
977,1095.8941295576703
64,804.5993752437483
316,690.7595213448584
47,386.10470392719026
316,706.0134886690124
542,671.6521647772618
1064,856.9446720856968
1830,1003.7599443200487
1718,1403.1219050988823
660,1049.3111223579463
781,980.3626223678316
1134,1141.696373539526
1233,1124.014400741398
488,1127.991036046121
914,1101.259109409885
882,971.5788392608614
939,1183.5970953895956
128,691.3490248094956
1828,775.6067104238376
1437,1072.5201339310834
92,712.9844012826775
429,624.8780668574888
1226,1147.0203443370044
1284,1143.4574298859482
1651,1032.6866047250992
885,1050.3455765161198
1284,1193.643318911774
296,853.8754120628956
24,781.8893704176589
316,511.8301024835057
138,825.644691674716
1009,1041.3840030108552
1018,1035.217401844485
806,997.4124568821866
453,943.2534671730198
1830,964.2698296238584
899,992.0388998071668
328,636.9605220296911
201,807.6335604959783
1765,949.9058520174776
1368,775.6853868311853
116,506.67500478506065
1062,1059.7451100674539
915,1053.0937881869106
931,1008.7335110759639
1132,1033.7624122839368
901,953.3272875427724
21,1133.9783171241722
511,680.8829627385408
393,609.9792058424905
663,805.6725173694889
1492,903.205304445562
542,694.1139343007438
1234,1055.323092107201
647,702.6737051733248
1094,1176.035513656323
1018,1065.7959055571803
1431,995.095692026751
1522,1149.0757895775757
12,1017.633900338729
231,947.6006422782198
105,604.3804463870467
618,963.5937862909399
909,1078.363268388708
900,969.9048114809896
774,987.2793940826845
1135,1039.8274077301578
1415,901.6125809995159
34,594.2983048545766
900,956.2015908513541
1285,1120.8213343885247
1492,1060.7859975510205
1064,1074.353237907337
563,947.5268154720129
1092,653.7346674793723
882,1012.8719791865203
748,989.3982204074357
1474,997.5503019494862
461,633.4142209162881
287,618.6522803117308
1076,992.1179582137206
54,587.5058184002421
861,1036.1352691411828
1783,649.4296634377599
414,661.1156417745667
1513,696.008341951315
1374,1062.498504094535
1487,932.8819376941666
505,1106.215802897628
393,529.6176244301917
669,658.5570135677506
321,712.7166564671659
1036,1173.2917501357822
1484,687.3503233720062
781,963.1767901024832
429,638.8683529914039
1591,1053.4576387734535
1220,1082.9750452480507
1064,886.597525951374
1399,1026.7977019158222
1255,1042.193894887537
1642,809.0971993132516
614,546.7119659917819
79,784.1105326808423
1217,1054.7294552451065
585,461.8215284414896
524,737.2579995349121
348,668.6442892963563
34,364.39362461807235
758,845.3484142824389
695,735.312265190486
834,989.3667783297748
1099,1158.6282423922132
851,993.3403323786039
1580,1098.7435980582834
1225,1097.425525447783
888,977.5864601322194
944,1053.8471857783927
393,556.3027784989212
522,446.6439242630976
947,1031.6924475229223
1125,1122.0316633436016
552,720.4675727355967
896,984.1653919786413
1188,693.1698279760707
360,687.4190997239317
1104,1007.8440609296725
851,990.9240109714348
1343,777.5942773522512
845,1003.1478602897192
1289,1058.4825531329561
1818,1032.9854567166321
1597,713.8319166540011
1690,1355.6744021780823
1149,1000.5619976535272
917,998.3643553984336
1006,1001.0740280349429
1423,1063.3721461583161
1068,1069.6207526907833
1736,872.9127822365609
656,767.3513441969565
246,774.2494927447452
1009,1102.1626234859414
414,739.9402371703384
196,1000.1082588939764
1198,1163.3005606491122
291,888.685811988676
827,975.343156011701
1453,1140.7734711204578
263,993.8874698601151
187,727.2004685972721
268,955.5687613394756
882,943.0628320996333
742,922.3085636018985
840,797.8466269679647
935,1092.2255172341263
408,529.875465422311
769,1160.6283691272918
808,992.0329683065954
917,1003.9903226657086
924,983.0741975341969
1816,749.152270971057
1551,831.3704108988522
1547,1183.8581033270063
991,1062.1029099392258
393,799.2635808587253
116,380.48783462955913
903,1032.5197173629801
1832,923.1140389307574
972,1005.198507564923
1415,930.059780792619
1491,955.6142388011415
452,861.0785368771826
614,597.6015822402936
1628,1198.788546711122
484,675.1793724545691
517,446.74455429275525
1599,1013.0124607157176
1180,995.9154798173897
1749,1012.4749059962612
585,484.58688218854127
998,656.232068597148
1118,1075.6565701212194
1269,1140.6793921814738
1839,1061.8588066509944
1196,1156.5848953663742
1710,1106.1449954147924
408,503.3906622053035
913,1047.4272784750374
496,759.8241973082361
1113,1159.726981583858
1453,1199.7766802549565
337,756.0419624625953
1707,673.3567451257352
34,680.5214945987709
1208,1020.233262545542
909,1042.3352625199832
991,1051.1482516051383
1633,1046.3545003373356
1453,1189.7801531858634
34,573.9764768265993
1789,751.1123707858168
410,888.685811988676
715,752.0032783234404
267,638.8817774914469
851,1002.2007004531338
1309,1179.302806199237
681,612.594652620997
197,649.831903373075
1644,989.7699194925527
411,661.3407504786435
900,965.3291920086106
706,721.4760967845287
105,589.9287381402938
562,851.0236991207802
1385,1187.896585581474
1156,796.4573469760269
249,747.4247463283299
1009,1092.15180974095
1214,863.868867225983
960,1059.432020522233
1601,1013.2037328754211
1437,1062.6508495112562
1491,953.2651318948411
1066,1046.6911815304895
524,719.4220814910609
1797,1040.5719657255272
900,939.7906471394055
1540,875.5506575776535
1653,781.9805437170352
1033,1156.7465715070969
976,1054.7853720163178
524,794.5113231402846
633,966.0573587757842
1132,1034.885072461597
1453,1203.4785925476133
361,657.7222960892957
590,683.3782820695468
183,896.2456927904537
965,1002.0771539675712
1558,979.0082773374645
1409,1157.0101831524432
1680,956.4751537976558
593,981.8420590061047
328,662.1799065914212
1582,1096.5510031008862
1505,1121.7307421527576
1453,1157.4781010493807
1645,1135.0176107595516
1214,825.095372484379
1130,1074.6871273324607
12,1025.8750512754557
360,674.0320092146819
1214,846.8245158226264
1521,1074.5295250127617
186,1031.2687097213397
34,776.3647148951901
1009,1156.7465715070969
1294,1144.3803286069185
1183,977.6321098944874
1761,1465.4606442597913
964,1050.888873912805
913,1051.0095790940481
976,1077.0370889166534
884,837.2278568919476
975,1148.3972169874016
621,817.8786504808284
1785,726.3979054981518
1434,1122.0316633436016
27,777.1877324434728
982,1047.4272784750374
1645,1098.2716191088161
1830,1104.6804515597546
34,662.2224945987708
1023,1038.7217267494598
695,716.9847229748806
1006,995.5248126473215
138,819.2720763566424
846,1047.3913061944977
1640,950.8825864639704
1037,813.4112885389363
927,1004.6933356745582
1113,1151.0640298942972
393,519.5774408788326
321,735.2752366198288
928,1013.7385741063013
714,681.9226053125458
1720,698.9687463999371
931,974.9487435535361
1132,1030.4892585636815
411,615.8170972270759
496,677.564888144743
1233,1084.205409013255
1009,1066.4505805866952
393,611.2680119636904
906,949.8480668357089
960,1051.0095790940481
34,636.4134513338206
651,701.5896824187171
917,999.7137171005613
931,980.8615467104427
367,579.8443624704187
281,796.3185035889744
1006,1008.3893361716981
1081,1014.4048716765367
1048,1163.4425830632388
1453,1075.621396602983
1387,1196.4310682446655
1794,953.4869886731972
1690,1398.1471456254098
1113,1148.5072037185855
169,453.804615029142
1642,866.2167562961965
1488,1122.0316633436016
924,994.9852587015941
1453,1184.431916587525
596,1083.8694767674835
885,1032.5683941411828
116,377.81467673482234
1365,967.160265876213
575,625.9922672286417
590,604.7666723656157
1540,642.907827240014
1074,1051.917912323704
321,832.0537745824361
127,774.8044249013769
1072,1005.2606663843087
1567,1054.657386598422
990,1028.8338231450323
917,1001.1490864492715
590,685.5249116366354
61,602.2484650587334
779,646.6323589919616
1023,1043.9295633739537
1479,1057.503952586339
917,1001.1490864492715
1307,1009.2937924202686
844,980.3626223678316
1754,1080.268518915489
1244,1007.8440609296725
577,887.9714130653176
1132,1019.5511520071667
34,369.01714069562206
1601,1411.0014919457562
105,905.3770238878146
1618,1134.0976780060196
1453,1131.642225243242
656,738.3123257581954
654,614.6467529852002
138,798.3432790000777
1551,923.7994350588533
1560,936.3806460790267
717,952.4151210988562
1394,1061.1608023811243
620,646.5170152696047
318,644.3281256392088
725,847.3519560357314
1710,1099.5424421328535
1713,714.871145866726
1658,1294.0611818661412
714,717.5007086881486
321,750.8945694334606
382,547.873000217006
915,1054.9921810440535
845,1003.1478602897192
550,735.7904041107907
991,1056.3560882296322
1006,1008.3893361716981
1280,1213.0458299834138
723,623.6041584406179
542,625.1250836376781
1236,1175.8470876223907
392,958.3797221825548
24,794.5691354236541
1418,1076.3975732474346
34,390.75340484332605
555,564.0901939413625
614,629.03497259801
1001,1097.9963581318232
681,623.0368748617633
1214,714.5379595735063
1453,1197.9329074823806
1335,1106.3469439478197
1009,1065.0167461135322
1533,1109.3052005136349
34,663.9836310916429
1170,1098.3840619634868
88,685.9862486424244
900,934.2423738033862
127,781.2701117108647
590,709.5690314590973
454,616.2418485506646
845,993.3438953974536
846,995.2005556721867
1168,1048.8651277587207
1113,1148.5072037185855
147,761.1644353970073
1284,1127.4998040180687
1707,673.3567451257352
1088,1081.3562565104305
279,826.1106670955603
1009,1046.073281253343
928,1033.3898101330926
1556,857.2496995390393
542,615.9920955560763
318,728.0579159527841
911,1029.1160822945797
105,649.4733208252098
1210,1164.306186722625
982,1018.702746890018
1359,844.7397282403767
854,992.8169426376716
1009,1063.6673844114046
84,718.7493979335778
468,658.5377711170585
138,827.5229752243073
1445,841.1754012152226
1160,947.8425135787983
1645,1105.6591501319642
901,964.9230298714465
1531,853.4281863627588
733,711.5310258309204
851,989.271082497025
211,657.3693579161272
694,632.030383164583
138,828.9058680679096
781,963.1767901024832
1346,1140.066896734219
575,583.1796472588261
289,725.0930254094366
483,1001.1123534119528
882,977.3622555946223
1866,818.9445054667171
1385,1185.7202638311524
904,1032.2077365707798
575,699.5940184852291
