Actual,Predicted
826,778.0
916,971.45
298,298.0
259,714.53
1453,1238.1
585,578.82
1183,1234.96
1785,1663.88
976,997.29
1685,676.7
34,34.0
1081,1247.93
1361,1302.6
1058,1262.03
1447,1348.52
938,878.66
614,614.0
669,669.035
1828,1745.9
633,977.44
451,451.0
806,806.84
575,576.03
170,158.69
1500,803.98
1387,1338.56
863,893.08
1387,1267.36
1453,1455.82
614,613.28
34,34.0
960,957.84
1106,1019.0
393,392.23
601,589.04
34,34.0
484,522.37
1316,1565.27
806,807.87
1028,1013.91
567,589.02
1035,921.67
316,328.45
1494,1470.57
743,725.0
508,562.05
53,165.59
1439,1427.49
64,1782.23
228,306.04
694,654.0
1824,1610.37
234,365.08
462,455.225
1063,1097.32
1084,1082.24
339,301.01
414,306.84
639,728.05
1510,1520.775
611,553.805
900,909.77
227,227.0
1035,1042.95
898,987.93
960,911.12
967,922.16
417,394.67
1582,1582.0
316,316.77
913,1024.14
654,655.18
1611,1467.83
614,607.51
1169,1235.23
900,899.37
1761,1681.52
984,1099.56
1487,1277.24
1491,1493.42
542,544.49
596,741.17
918,969.48
1113,1207.77
34,35.87
360,403.29
1237,1270.9
1091,1114.49
687,652.06
1582,1582.0
1465,1418.9
105,105.0
1081,1081.0
1711,1293.16
436,436.0
34,34.0
970,905.79
1092,1188.26
1814,575.585
1453,1459.34
405,405.0
1281,1206.59
980,922.51
614,614.47
877,883.81
1487,1243.9
590,544.71
201,1809.73
845,845.78
1645,452.17
170,373.16
1643,1292.3733333333332
709,761.91
316,317.54
84,587.0
197,397.15
452,695.11
878,878.0
34,34.0
517,517.0
1464,1323.28
426,407.97
844,808.72
315,972.46
85,102.56
1074,1069.74
785,807.61
471,506.46
47,47.0
1229,1262.83
977,1371.0
64,1789.605
316,340.02
47,47.0
316,326.14
542,373.53
1064,1073.92
1830,1364.69
1718,1734.68
660,765.025
781,786.38
1134,1282.735
1233,1054.0
488,527.55
914,968.17
882,882.0
939,1106.85
128,964.0
1828,1055.235
1437,1399.65
92,199.77
429,514.0
1226,1320.9
1284,1340.44
1651,1022.4
885,899.21
1284,1374.52
296,576.54
24,34.21
316,316.4
138,230.76
1009,972.55
1018,1016.86
806,806.21
453,846.0
1830,973.22
899,854.0
328,378.93
201,684.08
1765,1026.75
1368,1225.67
116,116.0
1062,1069.74
915,878.05
931,936.3
1132,1132.0
901,925.59
21,1267.7
511,581.0
393,385.79
663,698.24
1492,1466.85
542,301.34
1234,1223.58
647,685.87
1094,1429.85
1018,1021.04
1431,1241.395
1522,1432.11
12,143.73
231,161.75
105,105.0
618,620.35
909,878.58
900,921.35
774,798.06
1135,1243.195
1415,1471.82
34,43.0
900,928.78
1285,1298.97
1492,1488.15
1064,1015.34
563,554.96
1092,1038.36
882,884.73
748,897.56
1474,1517.16
461,607.84
287,452.915
1076,953.4
54,158.0
861,866.98
1783,1783.0
414,320.74
1513,1309.19
1374,888.5
1487,1515.21
505,441.28
393,393.0
669,652.87
321,312.78
1036,1109.82
1484,1354.14
781,786.1
429,463.07
1591,1591.0
1220,1135.57
1064,1182.41
1399,997.715
1255,1196.72
1642,1548.47
614,614.0
79,985.46
1217,1252.015
585,585.0
524,528.2
348,542.17
34,35.44
758,758.0
695,684.84
834,794.91
1099,1031.2
851,848.63
1580,1211.655
1225,1270.31
888,888.73
944,909.46
393,380.95
522,491.035
947,1007.185
1125,1137.44
552,696.605
896,990.19
1188,1314.52
360,405.04
1104,1087.0
851,844.5
1343,1274.19
845,889.37
1289,1174.87
1818,1685.07
1597,964.09
1690,1649.28
1149,988.41
917,933.35
1006,1003.75
1423,1419.98
1068,1071.36
1736,1635.89
656,652.7
246,882.29
1009,1009.0
414,455.0
196,1492.82
1198,1046.98
291,463.86
827,770.53
1453,1453.0
263,327.43
187,234.51
268,268.53
882,882.0
742,744.74
840,853.69
935,934.89
408,408.0
769,899.08
808,838.28
917,1006.99
924,955.63
1816,698.47
1551,1452.46
1547,1623.32
991,1019.77
393,376.64
116,116.0
903,903.0
1832,1330.18
972,954.23
1415,1036.03
1491,1448.72
452,460.98
614,667.3333333333342
1628,1463.39
484,473.56
517,517.0
1599,1619.255
1180,1091.39
1749,1474.0
585,583.99
998,1069.52
1118,1110.67
1269,899.97
1839,1691.785
1196,1129.81
1710,1266.29
408,408.0
913,917.175
496,556.01
1113,1169.14
1453,1453.0
337,250.88
1707,1668.0
34,68.66
1208,1010.25
909,983.51
991,998.05
1633,1522.46
1453,1453.0
34,37.74
1789,1657.29
410,479.36
715,707.73
267,268.0
851,842.26
1309,1258.84
681,681.91
197,282.59
1644,873.57
411,430.57
900,900.0
706,687.85
105,106.69
562,562.23
1385,1334.63
1156,1188.35
249,265.625
1009,1013.05
1214,1096.17
960,959.75
1601,1468.47
1437,1391.87
1491,1483.11
1066,1134.46
524,528.86
1797,1301.235
900,916.75
1540,1741.21
1653,1208.42
1033,1324.7
976,1003.86
524,556.0
633,584.945
1132,1129.22
1453,1454.29
361,483.59
590,538.17
183,472.7
965,943.89
1558,1548.15
1409,1543.08
1680,1648.4
593,585.85
328,622.615
1582,1558.21
1505,1032.0
1453,1326.16
1645,87.57
1214,990.375
1130,1122.23
12,208.88
360,392.68
1214,739.14
1521,1540.07
186,1175.59
34,34.0
1009,1286.26
1294,1270.52
1183,1283.88
1761,1702.85
964,999.36
913,913.47
976,1036.17
884,889.55
975,1164.23
621,581.15
1785,985.13
1434,1250.39
27,64.62
982,932.36
1645,1618.72
1830,1712.69
34,64.7
1023,964.14
695,696.63
1006,1007.32
138,191.25
846,890.46
1640,1563.0
1037,1289.55
927,938.4
1113,1130.0
393,393.0
321,321.33
928,953.12
714,703.09
1720,1720.0
931,922.54
1132,1138.37
411,449.965
496,525.81
1233,906.0
1009,1022.34
393,308.99
906,906.0
960,953.6
34,39.4
651,609.73
917,919.32
931,927.44
367,357.05
281,223.82
1006,978.33
1081,1080.96
1048,1069.83
1453,1248.43
1387,1326.35
1794,1633.26
1690,1676.15
1113,1148.41
169,199.03
1642,1649.9
1488,1149.62
924,970.8
1453,1453.0
596,603.75
885,893.35
116,115.85
1365,1564.42
575,571.06
590,558.98
1540,632.7
1074,1230.8
321,387.69
127,506.02
1072,1060.87
1567,781.385
990,981.1
917,917.0
590,610.13
61,616.29
779,757.0
1023,954.37
1479,1415.05
917,918.04
1307,1326.09
844,833.99
1754,702.39
1244,1113.85
577,862.91
1132,1132.0
34,37.67
1601,1621.23
105,1583.04
1618,806.03
1453,1453.0
656,649.91
654,650.3
138,301.64
1551,1541.79
1560,1489.58
717,561.33
1394,1216.24
620,620.0
318,339.91
725,743.0
1710,1287.04
1713,1621.0
1658,1600.03
714,699.24
321,309.95
382,382.0
915,893.3
845,918.55
550,538.75
991,997.15
1006,1005.07
1280,1338.1
723,723.19
542,293.68
1236,1301.72
392,397.11
24,32.9
1418,1269.96
34,34.36
555,550.94
614,611.34
1001,1085.39
681,674.57
1214,1198.7
1453,1455.31
1335,1055.91
1009,1008.82
1533,1027.89
34,88.18
1170,1409.135
88,370.02
900,899.59
127,385.92
590,585.71
454,468.07
845,863.14
846,897.61
1168,1128.76
1113,1127.94
147,149.83
1284,1309.12
1707,1668.0
1088,1048.63
279,268.83
1009,1009.0
928,1012.75
1556,1470.72
542,516.01
318,448.08
911,946.14
105,122.91
1210,981.64
982,1012.65
1359,1192.61
854,856.51
1009,1010.26
84,310.9
468,455.25
138,224.47
1445,452.0
1160,1016.69
1645,1620.57
901,923.12
1531,648.38
733,625.82
851,852.4
211,244.0
694,694.0
138,303.01
781,782.61
1346,978.97
575,569.54
289,515.4
483,497.94
882,882.0
1866,51.76
1385,1128.71
904,1320.07
575,580.55
851,847.67
976,969.94
806,813.98
935,905.77
774,781.33
911,988.93
845,845.38
166,213.4
931,932.48
575,550.68
105,291.09
882,882.0
866,921.395
882,882.0
496,500.95
54,54.0
70,34.0
1225,1177.77
1692,1149.73
786,732.95
647,640.26
367,348.425
585,585.16
774,774.82
393,393.0
976,957.76
405,405.0
885,879.96
865,1090.205
138,138.0
970,875.875
1002,718.205
900,900.0
1062,1147.08
1365,1348.92
1006,1006.0
1033,981.7
1421,1122.48
1642,1612.98
1364,1539.72
1658,1708.3
1553,1406.01
882,882.0
414,344.3
614,614.0
885,904.1
868,883.27
1156,1222.63
1342,1283.55
1044,1378.88
882,882.38
109,206.735
1118,1100.65
316,323.7
1002,1028.04
34,34.0
1624,608.96
1415,1323.743333333333
1284,1435.89
1220,1202.65
585,585.86
1236,1213.59
542,501.25
164,922.65
915,952.38
34,38.68
111,123.77
1284,1271.84
1591,1606.67
393,396.48
1411,962.8
950,1262.68
1118,1049.34
1302,1369.84
879,951.83
641,592.65
1760,1696.47
1074,1107.72
1006,1004.14
1306,1275.82
452,1445.0
1342,1168.63
1356,1169.14
405,405.0
710,832.645
1198,1135.4
487,515.35
85,107.2
321,354.03
906,918.0
1404,1443.64
614,433.53
227,323.91
1044,1126.18
931,945.46
585,591.02
424,561.45
1107,1105.425
851,843.04
288,429.1116666666666
1361,1388.08
481,532.37
1624,1759.93
197,241.45
1003,1009.05
131,153.36
70,34.0
734,462.185
1415,1360.06
1685,1692.35
321,364.67
1063,975.97
512,482.76
1011,984.3
1063,966.16
1006,1005.13
888,732.22
500,514.59
695,730.65
900,899.98
868,937.68
954,1042.91
845,852.65
1462,1259.9
763,692.53
590,578.55
1785,1748.0
105,105.0
24,141.03
1481,1329.745
316,321.9733333333333
681,676.41
1039,1273.79
414,499.59
495,1040.2
913,913.89
888,887.91
1454,1162.495
606,645.8366666666666
1057,1104.13
508,510.33
310,665.23
783,842.27
1699,1748.11
1679,1399.18
904,904.58
931,961.63
1685,1764.49
471,924.97
1854,1827.53
1658,1679.61
878,878.58
588,1107.56
866,1059.29
1666,452.0
1040,1314.15
1551,1490.7266666666665
1810,1525.6866666666665
347,742.69
34,34.0
1215,1076.96
808,808.08
1256,1314.19
1398,984.23
585,612.29
105,140.02
1394,1400.675
1035,1032.9
1404,1398.58
1064,1079.9
1534,866.49
882,882.22
1455,919.895
1280,1419.37
1018,1051.15
1845,1718.69
442,437.35
414,419.23
559,619.78
281,279.52
1153,1116.67
381,295.13
34,90.04
1636,1379.67
1371,1328.42
1312,1323.84
866,913.79
960,971.02
928,976.27
1453,1450.82
1768,1766.49
6,1424.84
575,558.46
289,299.46
34,42.28
414,237.24
1118,1111.89
1203,1311.39
906,918.68
1645,1332.17
408,450.22
1035,1035.0
1710,1443.31
1532,1009.01
965,932.87
454,466.07
1068,1230.83
1473,1408.13
287,256.6
1453,1423.36
405,405.5
555,548.1
931,951.11
591,648.63
1004,1028.11
524,574.04
888,888.72
774,779.46
996,1069.21
614,614.0
1009,1009.0
274,394.65
1495,1321.27
1551,1522.73
916,918.4
1136,1089.0
408,375.23
1009,1019.63
1494,1367.49
1685,1700.8
1710,1533.84
1101,997.44
911,905.65
706,690.2166666666667
34,34.0
34,34.0
1327,1386.3
1806,319.87
534,408.94
1084,1083.19
105,126.81
208,515.635
192,1149.86
1021,1453.94
496,530.88
575,574.19
695,711.85
34,54.9
1394,1394.0
911,975.1
931,917.13
64,1833.855
956,1010.5
228,342.06
1792,1695.92
1151,1235.38
1132,1132.0
614,621.49
551,560.15
847,838.01
1497,1342.69
1415,1413.92
1215,1118.69
847,840.06
34,48.96
989,1128.44
433,550.88
260,1470.98
845,850.09
904,904.91
600,548.07
706,702.02
16,1296.12
1006,1007.19
1230,944.6
207,298.0
827,856.11
1560,1601.04
624,900.18
453,668.06
1044,1069.87
1445,816.15
1291,1198.86
1522,1486.7
834,584.72
1018,999.1
34,47.4
879,870.73
853,763.14
1215,1074.0
964,1183.215
54,54.0
906,909.93
1399,1272.5
1280,1459.36
454,446.76
840,777.03
647,644.65
1066,989.68
1600,1246.315
1492,1560.0
900,900.0
851,853.06
614,611.595
266,362.23
1055,1041.76
890,1017.83
906,906.0
987,912.77
1433,1244.52
1009,1008.55
917,849.36
483,739.7
1702,1776.035
1361,1388.48
1101,478.38
1117,946.08
1336,961.28
301,1142.16
367,316.73
1569,1081.17
297,340.94
1645,1588.6
1074,1122.17
1415,1401.9
1297,1582.31
60,401.24
913,913.5
614,614.0
201,193.3
1087,1098.86
879,943.48
562,579.3
7,1515.0
1479,1471.94
267,851.33
1464,1383.05
1284,1284.0
1064,1336.92
1058,1287.13
146,95.13
1308,568.95
942,920.5533333333332
876,920.5533333333332
585,594.57
851,836.17
1397,1414.29
1453,1294.04
1092,1090.46
289,302.53
987,1005.85
1685,1589.73
1619,1619.0
701,1019.55
1540,768.67
1394,1394.0
90,550.87
251,1521.86
514,537.0
1445,452.0
1503,1615.4
1006,1043.02
1658,1644.22
1270,1226.98
1787,1572.86
1832,1737.05
1832,1655.11
1243,1491.12
1645,1729.24
1819,1787.88
1736,1595.81
865,871.83
1246,1271.31
1453,1453.0
154,286.835
393,420.77
508,519.66
1784,1083.38
885,854.2
70,67.12
1039,1361.84
322,295.84
1082,1046.06
1717,1620.94
123,263.53
146,180.16
138,670.43
299,348.94
596,607.88
360,380.89
740,706.16
508,736.45
227,218.61
436,436.0
34,34.0
935,934.54
688,728.02
405,464.56
603,497.1
1861,1732.85
1284,1343.08
405,419.82
411,439.12
1302,1258.4
1500,1471.69
993,1025.85
1006,1056.23
900,900.11
1832,1727.74
900,900.0
1489,1594.81
1464,1421.565
452,466.15
1869,646.23
1441,781.44
451,447.54
1550,1068.16
861,897.89
1612,1612.2
845,846.2
656,646.12
1397,1417.27
1518,1460.71
550,549.24
76,896.83
1020,938.34
840,833.43
342,1041.87
1006,1029.61
1292,1345.48
1453,1454.29
190,341.71
883,850.85
590,590.0
54,158.0
375,388.095
1203,1229.63
590,582.08
151,785.31
985,985.54
960,949.56
1497,1463.835
606,591.83
1453,1454.84
197,375.75
355,355.0
1432,1364.01
1838,1235.865
524,592.36
393,393.0
669,668.34
1013,1386.31
854,949.25
1832,1765.61
1256,1276.23
990,938.73
1645,471.8
567,574.93
845,845.15
1284,1177.15
301,1539.22
1561,955.55
1365,1349.17
34,34.0
242,247.27
1685,1493.5
328,325.76
1025,1076.29
1670,1660.17
1497,1319.09
806,802.52
903,894.225
469,430.88
175,1690.22
702,700.2766666666665
1035,1033.23
900,900.0
1464,1228.01
360,392.27
495,505.77
105,301.94
508,519.82
1006,1032.62
1825,1564.355
614,654.0
946,1049.33
1685,1530.93
382,631.0
47,47.0
605,654.83
868,880.84
562,530.13
215,1338.07
681,597.97
316,319.95
1006,1006.0
197,256.4
758,758.0
1479,1466.3
268,268.53
34,34.0
451,451.0
555,549.86
833,826.75
781,791.37
1132,1132.0
27,101.95
1551,1419.12
146,181.55
1009,1009.0
1669,594.46
1040,1296.88
1374,413.0
1868,20.0
1194,1432.26
632,508.27
99,826.74
872,894.85
1296,1337.49
1453,1453.0
1009,1008.1
1733,1701.23
590,602.38
900,892.05
976,974.5
1068,1135.54
982,962.97
1097,1220.355
1845,1130.355
960,918.94
844,706.65
1832,1750.93
1009,1009.0
669,653.19
65,670.85
251,667.28
1394,1384.4
299,382.02
1125,1175.91
1832,1827.59
1670,1555.96
1479,497.1
1685,751.83
318,357.78
1050,1082.55
1830,1829.98
1202,1206.52
1150,1105.74
1729,1061.03
647,616.28
451,451.0
1214,1141.63
408,427.57
24,24.0
603,555.12
1213,974.87
1453,1517.5
1647,1787.95
681,659.8
54,54.0
366,431.95
1257,966.58
1828,1724.215
591,646.17
1401,1498.86
956,999.87
111,152.52
913,1026.01
1064,1277.57
496,529.21
906,918.0
1161,1133.7
457,604.28
1803,1234.34
1237,1209.2
833,823.97
976,945.99
906,901.46
618,645.02
1417,1071.09
1036,1173.51
542,449.8
408,382.91
1591,1591.0
